,term,N,N_ordered,N_not_ordered,N_made,N_not_made,N_assayed,N_not_assayed,N_crystallised,N_not_crystallised,freq_ordered (of total),freq_made (of total),freq_assayed (of total),freq_crystallised (of total),freq_made (of ordered),freq_assayed (of made),freq_crystallised (of made),fisher_p_ordered,χ2_p_ordered,fisher_p_made,χ2_p_made,fisher_p_assayed,χ2_p_assayed,fisher_p_crystallised,χ2_p_crystallised,log2_freq_ordered (of total),log2_freq_made (of total),log2_freq_assayed (of total),log2_freq_crystallised (of total),log2_freq_made (of ordered),log2_freq_assayed (of made),log2_freq_crystallised (of made)
2701,freedom,38,13.0,25.0,13.0,25.0,13.0,25.0,0.0,38.0,0.3421,0.3421,0.3421,0.0,1.0,1.0,0.0,0.0026192950049580555,0.0,0.00020081207246746476,0.0,0.00016873609103808094,0.0,1.0,0.0,1.4910889360541715,1.9280250832534525,1.9555675432103792,-inf,0.4375255419036754,0.027674958442848226,-inf
2702,arbitrary,19,1.0,18.0,1.0,18.0,1.0,18.0,0.0,19.0,0.0526,0.0526,0.0526,0.0,1.0,1.0,0.0,0.7167885581423388,0.0,1.0,0.0,1.0,0.0,1.0,0.0,-1.210194463421426,-0.7732583162221449,-0.7457158562652183,-inf,0.4375255419036754,0.027674958442848226,-inf
2703,approaching,25,4.0,21.0,4.0,21.0,4.0,21.0,0.0,25.0,0.16,0.16,0.16,0.0,1.0,1.0,0.0,0.5491618017204887,0.0,0.2962016473550332,0.0,0.2911490528346332,0.0,1.0,0.0,0.39474273706099633,0.8316788842602775,0.8592213442172042,-inf,0.4375255419036754,0.027674958442848226,-inf
2704,quantumcorona,19,1.0,18.0,1.0,18.0,1.0,18.0,0.0,19.0,0.0526,0.0526,0.0526,0.0,1.0,1.0,0.0,0.7167885581423388,0.0,1.0,0.0,1.0,0.0,1.0,0.0,-1.210194463421426,-0.7732583162221449,-0.7457158562652183,-inf,0.4375255419036754,0.027674958442848226,-inf
2705,autodockvina_3cl-pro,19,1.0,18.0,1.0,18.0,1.0,18.0,0.0,19.0,0.0526,0.0526,0.0526,0.0,1.0,1.0,0.0,0.7167885581423388,0.0,1.0,0.0,1.0,0.0,1.0,0.0,-1.210194463421426,-0.7732583162221449,-0.7457158562652183,-inf,0.4375255419036754,0.027674958442848226,-inf
2706,0009_hpc_fragment_outputs,19,1.0,18.0,1.0,18.0,1.0,18.0,0.0,19.0,0.0526,0.0526,0.0526,0.0,1.0,1.0,0.0,0.7167885581423388,0.0,1.0,0.0,1.0,0.0,1.0,0.0,-1.210194463421426,-0.7732583162221449,-0.7457158562652183,-inf,0.4375255419036754,0.027674958442848226,-inf
2707,butyramide,2,0.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,-inf,-inf,-inf,-inf,-inf,-inf,-inf
2708,bromopropyne,2,0.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,-inf,-inf,-inf,-inf,-inf,-inf,-inf
2709,attachment,29,0.0,29.0,0.0,29.0,0.0,29.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06768395790807365,0.0,0.16791904418807663,0.0,0.16685750944778463,0.0,1.0,0.0,-inf,-inf,-inf,-inf,-inf,-inf,-inf
2710,covalents,2,0.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,-inf,-inf,-inf,-inf,-inf,-inf,-inf
2711,suitable,43,4.0,39.0,4.0,39.0,4.0,39.0,0.0,43.0,0.093,0.093,0.093,0.0,1.0,1.0,0.0,0.8143387228841826,0.0,0.7936959241424024,0.0,0.7903308019706841,0.0,1.0,0.0,-0.38802654671833464,0.0489096004809465,0.07645206043787324,-inf,0.4375255419036754,0.027674958442848226,-inf
2712,retain,126,18.0,108.0,5.0,121.0,5.0,121.0,1.0,125.0,0.1429,0.0397,0.0397,0.0079,0.2778,1.0,0.2,0.5012911931610108,0.0,0.07642504135863543,0.0,0.07587072981571347,0.0,0.7267974326836968,0.0,0.23167674838208804,-1.1791821083714893,-1.151639648414563,-1.097098688105081,-1.4103559536643817,0.027674958442848226,0.08467032398699051
2713,nanomolar,6,0.0,6.0,0.0,6.0,0.0,6.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,-inf,-inf,-inf,-inf,-inf,-inf,-inf
2714,trimmed,4,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,-inf,-inf,-inf,-inf,-inf,-inf,-inf
2715,drugbank,5,0.0,5.0,0.0,5.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,-inf,-inf,-inf,-inf,-inf,-inf,-inf
2716,rdock,47,25.0,22.0,25.0,22.0,25.0,22.0,0.0,47.0,0.5319,0.5319,0.5319,0.0,1.0,1.0,0.0,7.505153392131382e-08,0.0,3.022296799288836e-10,0.0,2.0960663019494129e-10,0.0,1.0,0.0,2.1278258689061165,2.564762016105398,2.592304476062324,-inf,0.4375255419036754,0.027674958442848226,-inf
2717,guiding,9,1.0,8.0,1.0,8.0,1.0,8.0,0.0,9.0,0.1111,0.1111,0.1111,0.0,1.0,1.0,0.0,1.0,0.0,0.577237307640647,0.0,0.5705527885228485,0.0,1.0,0.0,-0.13147035132463633,0.3054657958746448,0.33300825583157145,-inf,0.4375255419036754,0.027674958442848226,-inf
2718,db08816,5,0.0,5.0,0.0,5.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,-inf,-inf,-inf,-inf,-inf,-inf,-inf
2719,ticagrelor,5,0.0,5.0,0.0,5.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,-inf,-inf,-inf,-inf,-inf,-inf,-inf
2720,db00619,5,0.0,5.0,0.0,5.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,-inf,-inf,-inf,-inf,-inf,-inf,-inf
2721,imatinib,5,0.0,5.0,0.0,5.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,-inf,-inf,-inf,-inf,-inf,-inf,-inf
2722,db01127,5,0.0,5.0,0.0,5.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,-inf,-inf,-inf,-inf,-inf,-inf,-inf
2723,econazole,5,0.0,5.0,0.0,5.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,-inf,-inf,-inf,-inf,-inf,-inf,-inf
2724,experimental,27,0.0,27.0,0.0,27.0,0.0,27.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1100021146442848,0.0,0.16442881668483764,0.0,0.16471839949421024,0.0,1.0,0.0,-inf,-inf,-inf,-inf,-inf,-inf,-inf
2725,perfect,35,2.0,33.0,2.0,33.0,2.0,33.0,0.0,35.0,0.0571,0.0571,0.0571,0.0,1.0,1.0,0.0,0.4265675129766109,0.0,0.7661496938338648,0.0,0.7660472394042244,0.0,1.0,0.0,-1.0917665173508857,-0.6548303701516046,-0.6272879101946778,-inf,0.4375255419036754,0.027674958442848226,-inf
2726,db07660,5,0.0,5.0,0.0,5.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,-inf,-inf,-inf,-inf,-inf,-inf,-inf
2727,boron-containing,5,0.0,5.0,0.0,5.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,-inf,-inf,-inf,-inf,-inf,-inf,-inf
2728,enaminebb,5,0.0,5.0,0.0,5.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,-inf,-inf,-inf,-inf,-inf,-inf,-inf
2729,en300-7375076,5,0.0,5.0,0.0,5.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,-inf,-inf,-inf,-inf,-inf,-inf,-inf
2730,rai-nov-c18,43,3.0,40.0,3.0,40.0,3.0,40.0,0.0,43.0,0.0698,0.0698,0.0698,0.0,1.0,1.0,0.0,0.4772155843951993,0.0,1.0,0.0,1.0,0.0,1.0,0.0,-0.8020302265040762,-0.365094079304795,-0.3375516193478683,-inf,0.4375255419036754,0.027674958442848226,-inf
2731,shape-based,7,3.0,4.0,3.0,4.0,3.0,4.0,0.0,7.0,0.4286,0.4286,0.4286,0.0,1.0,1.0,0.0,0.08573374017499107,0.0,0.04343582250026516,0.0,0.041525418329335144,0.0,1.0,0.0,1.8163026819628192,2.2532388291621,2.280781289119027,-inf,0.4375255419036754,0.027674958442848226,-inf
2732,accessible,78,14.0,64.0,14.0,64.0,14.0,64.0,4.0,74.0,0.1795,0.1795,0.1795,0.0513,1.0,1.0,0.2857,0.1785573818830825,0.0,0.02210063342152036,0.0,0.020109781611621462,0.0,0.04964438391513409,0.0,0.5606546759966852,0.9975908231959664,1.0251332831528932,1.6019355793248697,0.4375255419036754,0.027674958442848226,0.5991713602612755
2733,identifiers,7,3.0,4.0,3.0,4.0,3.0,4.0,0.0,7.0,0.4286,0.4286,0.4286,0.0,1.0,1.0,0.0,0.08573374017499107,0.0,0.04343582250026516,0.0,0.041525418329335144,0.0,1.0,0.0,1.8163026819628192,2.2532388291621,2.280781289119027,-inf,0.4375255419036754,0.027674958442848226,-inf
2734,s11__5582044__14916256,7,3.0,4.0,3.0,4.0,3.0,4.0,0.0,7.0,0.4286,0.4286,0.4286,0.0,1.0,1.0,0.0,0.08573374017499107,0.0,0.04343582250026516,0.0,0.041525418329335144,0.0,1.0,0.0,1.8163026819628192,2.2532388291621,2.280781289119027,-inf,0.4375255419036754,0.027674958442848226,-inf
2735,s240690__10872146__13777356,7,3.0,4.0,3.0,4.0,3.0,4.0,0.0,7.0,0.4286,0.4286,0.4286,0.0,1.0,1.0,0.0,0.08573374017499107,0.0,0.04343582250026516,0.0,0.041525418329335144,0.0,1.0,0.0,1.8163026819628192,2.2532388291621,2.280781289119027,-inf,0.4375255419036754,0.027674958442848226,-inf
2736,s240690__10872146__13902254,7,3.0,4.0,3.0,4.0,3.0,4.0,0.0,7.0,0.4286,0.4286,0.4286,0.0,1.0,1.0,0.0,0.08573374017499107,0.0,0.04343582250026516,0.0,0.041525418329335144,0.0,1.0,0.0,1.8163026819628192,2.2532388291621,2.280781289119027,-inf,0.4375255419036754,0.027674958442848226,-inf
2737,s22__9017578__134190,7,3.0,4.0,3.0,4.0,3.0,4.0,0.0,7.0,0.4286,0.4286,0.4286,0.0,1.0,1.0,0.0,0.08573374017499107,0.0,0.04343582250026516,0.0,0.041525418329335144,0.0,1.0,0.0,1.8163026819628192,2.2532388291621,2.280781289119027,-inf,0.4375255419036754,0.027674958442848226,-inf
2738,s240690__12297612__15499792,7,3.0,4.0,3.0,4.0,3.0,4.0,0.0,7.0,0.4286,0.4286,0.4286,0.0,1.0,1.0,0.0,0.08573374017499107,0.0,0.04343582250026516,0.0,0.041525418329335144,0.0,1.0,0.0,1.8163026819628192,2.2532388291621,2.280781289119027,-inf,0.4375255419036754,0.027674958442848226,-inf
2739,s22__2019588__14580422,7,3.0,4.0,3.0,4.0,3.0,4.0,0.0,7.0,0.4286,0.4286,0.4286,0.0,1.0,1.0,0.0,0.08573374017499107,0.0,0.04343582250026516,0.0,0.041525418329335144,0.0,1.0,0.0,1.8163026819628192,2.2532388291621,2.280781289119027,-inf,0.4375255419036754,0.027674958442848226,-inf
2740,s27__9878126__61014,7,3.0,4.0,3.0,4.0,3.0,4.0,0.0,7.0,0.4286,0.4286,0.4286,0.0,1.0,1.0,0.0,0.08573374017499107,0.0,0.04343582250026516,0.0,0.041525418329335144,0.0,1.0,0.0,1.8163026819628192,2.2532388291621,2.280781289119027,-inf,0.4375255419036754,0.027674958442848226,-inf
2741,moonshot,290,57.0,233.0,34.0,256.0,33.0,257.0,98.0,192.0,0.1966,0.1172,0.1138,0.3379,0.5965,0.9706,2.8824,0.0017098093191508972,0.0,0.15326527405489593,0.0,0.1803042156168379,0.0,2.5038302134313937e-76,0.0,0.6919341536268522,0.38257954890780066,0.3676499967490613,4.321501198881617,-0.30788041506318364,-0.015376276342402974,3.933868975751694
2742,brics,133,13.0,120.0,8.0,125.0,8.0,125.0,1.0,132.0,0.0977,0.0602,0.0602,0.0075,0.6154,1.0,0.125,0.5914155012077122,0.0,0.3535832644264507,0.0,0.3525334411184453,0.0,0.729336505805895,0.0,-0.31689870074534315,-0.5785576287547451,-0.5510151687978188,-1.1720607457863033,-0.2628781093122295,0.027674958442848226,-0.5934015811256471
2743,algo,466,28.0,438.0,19.0,447.0,19.0,447.0,1.0,465.0,0.0601,0.0408,0.0408,0.0021,0.6786,1.0,0.0526,0.00011009023336550356,0.0,0.00025678445922705333,0.0,0.00043869543709886173,0.0,0.007836029995444072,0.0,-1.017892272002543,-1.1397519635429514,-1.1122095035860249,-3.008562013503424,-0.12184112293479758,0.027674958442848226,-1.8421949713827943
2744,enumerate,127,25.0,102.0,4.0,123.0,4.0,123.0,1.0,126.0,0.1969,0.0315,0.0315,0.0079,0.16,1.0,0.25,0.035378687552988744,0.0,0.024867779528683513,0.0,0.03428138809909676,0.0,0.7270643851861245,0.0,0.6941339431878253,-1.5129692871271683,-1.4854268271702418,-1.097098688105081,-2.206330647871049,0.027674958442848226,0.40659841887435294
2745,regression,97,11.0,86.0,8.0,89.0,8.0,89.0,1.0,96.0,0.1134,0.0825,0.0825,0.0103,0.7273,1.0,0.125,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,-0.10190852777149953,-0.12392699638126911,-0.09638453642434239,-0.7143789090989656,-0.021851976683958343,0.027674958442848226,-0.5934015811256471
2746,duplicates,40,4.0,36.0,4.0,36.0,4.0,36.0,0.0,40.0,0.1,0.1,0.1,0.0,1.0,1.0,0.0,1.0,0.0,0.7818528774763551,0.0,0.7793328064503604,0.0,1.0,0.0,-0.2833291680516412,0.1536069791476399,0.18114943910456646,-inf,0.4375255419036754,0.027674958442848226,-inf
2747,leaf,16,4.0,12.0,2.0,14.0,2.0,14.0,1.0,15.0,0.25,0.125,0.125,0.0625,0.5,1.0,0.5,0.2654802966402615,0.0,0.6562903276077602,0.0,0.6531619002856757,0.0,0.24928504085764916,0.0,1.038598926835721,0.4755350740350022,0.5030775339919288,1.8868329432672653,-0.5624744580963246,0.027674958442848226,1.406598418874353
2748,nodes,16,4.0,12.0,2.0,14.0,2.0,14.0,1.0,15.0,0.25,0.125,0.125,0.0625,0.5,1.0,0.5,0.2654802966402615,0.0,0.6562903276077602,0.0,0.6531619002856757,0.0,0.24928504085764916,0.0,1.038598926835721,0.4755350740350022,0.5030775339919288,1.8868329432672653,-0.5624744580963246,0.027674958442848226,1.406598418874353
2749,comparing,93,9.0,84.0,6.0,87.0,6.0,87.0,1.0,92.0,0.0968,0.0645,0.0645,0.0108,0.6667,1.0,0.1667,0.631778965893367,0.0,0.5806766337990785,0.0,0.579800435074908,0.0,1.0,0.0,-0.330250215439134,-0.4790219552038308,-0.45147949524690406,-0.6459919341187157,-0.14736482586874528,0.027674958442848226,-0.17807557168867977
2750,dated,83,5.0,78.0,4.0,79.0,4.0,79.0,0.0,83.0,0.0602,0.0482,0.0482,0.0,0.8,1.0,0.0,0.16526926454780572,0.0,0.32362843601113656,0.0,0.32147904683225415,0.0,0.6499260135830246,0.0,-1.0154937759540266,-0.8992879692844855,-0.871745509327559,-inf,0.11559744701631311,0.027674958442848226,-inf
2751,x0978,5,0.0,5.0,0.0,5.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,-inf,-inf,-inf,-inf,-inf,-inf,-inf
2752,coverage,3,0.0,3.0,0.0,3.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,-inf,-inf,-inf,-inf,-inf,-inf,-inf
2753,dataset,70,4.0,66.0,4.0,66.0,4.0,66.0,2.0,68.0,0.0571,0.0571,0.0571,0.0286,1.0,1.0,0.5,0.18558483427220301,0.0,0.5234162339156744,0.0,0.5226751428062264,0.0,0.33958007412239194,0.0,-1.0917665173508857,-0.6548303701516046,-0.6272879101946778,0.7589919004962052,0.4375255419036754,0.027674958442848226,1.406598418874353
2754,carefully,14,2.0,12.0,2.0,12.0,2.0,12.0,0.0,14.0,0.1429,0.1429,0.1429,0.0,1.0,1.0,0.0,0.6899762364895843,0.0,0.3850824685499252,0.0,0.3765216501900348,0.0,1.0,0.0,0.23167674838208804,0.6686128955813693,0.6961553555382959,-inf,0.4375255419036754,0.027674958442848226,-inf
2755,quality,55,2.0,53.0,2.0,53.0,2.0,53.0,0.0,55.0,0.0364,0.0364,0.0364,0.0,1.0,1.0,0.0,0.0855189927899389,0.0,0.3271812853792173,0.0,0.3245229002911273,0.0,1.0,0.0,-1.741318812515032,-1.3043826653157509,-1.2768402053588241,-inf,0.4375255419036754,0.027674958442848226,-inf
2756,sources,38,13.0,25.0,12.0,26.0,12.0,26.0,0.0,38.0,0.3421,0.3158,0.3158,0.0,0.9231,1.0,0.0,0.0026192950049580555,0.0,0.0006307745610577871,0.0,0.0005390614689182295,0.0,1.0,0.0,1.4910889360541715,1.8126181503457899,1.8401606103027166,-inf,0.322084391408927,0.027674958442848226,-inf
2757,deep-learning,14,2.0,12.0,2.0,12.0,2.0,12.0,0.0,14.0,0.1429,0.1429,0.1429,0.0,1.0,1.0,0.0,0.6899762364895843,0.0,0.3850824685499252,0.0,0.3765216501900348,0.0,1.0,0.0,0.23167674838208804,0.6686128955813693,0.6961553555382959,-inf,0.4375255419036754,0.027674958442848226,-inf
2758,classification,42,5.0,37.0,5.0,37.0,5.0,37.0,0.0,42.0,0.119,0.119,0.119,0.0,1.0,1.0,0.0,1.0,0.0,0.5897304171612545,0.0,0.42892076325801687,0.0,1.0,0.0,-0.032367594518422596,0.4045685526808586,0.4321110126377851,-inf,0.4375255419036754,0.027674958442848226,-inf
2759,graph,143,4.0,139.0,4.0,139.0,4.0,139.0,0.0,143.0,0.028,0.028,0.028,0.0,1.0,1.0,0.0,0.00043703276355767684,0.0,0.009783953003376821,0.0,0.013680587576606607,0.0,0.17971932511554262,0.0,-2.119830435768762,-1.6828942885694809,-1.6553518286125541,-inf,0.4375255419036754,0.027674958442848226,-inf
2760,convolutional,14,2.0,12.0,2.0,12.0,2.0,12.0,0.0,14.0,0.1429,0.1429,0.1429,0.0,1.0,1.0,0.0,0.6899762364895843,0.0,0.3850824685499252,0.0,0.3765216501900348,0.0,1.0,0.0,0.23167674838208804,0.6686128955813693,0.6961553555382959,-inf,0.4375255419036754,0.027674958442848226,-inf
2761,architecture,14,2.0,12.0,2.0,12.0,2.0,12.0,0.0,14.0,0.1429,0.1429,0.1429,0.0,1.0,1.0,0.0,0.6899762364895843,0.0,0.3850824685499252,0.0,0.3765216501900348,0.0,1.0,0.0,0.23167674838208804,0.6686128955813693,0.6961553555382959,-inf,0.4375255419036754,0.027674958442848226,-inf
2762,crucial,19,2.0,17.0,2.0,17.0,2.0,17.0,0.0,19.0,0.1053,0.1053,0.1053,0.0,1.0,1.0,0.0,1.0,0.0,0.6902682557009716,0.0,0.6859760539603661,0.0,1.0,0.0,-0.20882373168801138,0.2281124155112698,0.25565487546819643,-inf,0.4375255419036754,0.027674958442848226,-inf
2763,false,33,3.0,30.0,3.0,30.0,3.0,30.0,0.0,33.0,0.0909,0.0909,0.0909,0.0,1.0,1.0,0.0,0.7928751001257939,0.0,1.0,0.0,1.0,0.0,1.0,0.0,-0.4209769685196214,0.015959178679659833,0.04350163863658642,-inf,0.4375255419036754,0.027674958442848226,-inf
2764,positives,33,3.0,30.0,3.0,30.0,3.0,30.0,0.0,33.0,0.0909,0.0909,0.0909,0.0,1.0,1.0,0.0,0.7928751001257939,0.0,1.0,0.0,1.0,0.0,1.0,0.0,-0.4209769685196214,0.015959178679659833,0.04350163863658642,-inf,0.4375255419036754,0.027674958442848226,-inf
2765,dominating,14,2.0,12.0,2.0,12.0,2.0,12.0,0.0,14.0,0.1429,0.1429,0.1429,0.0,1.0,1.0,0.0,0.6899762364895843,0.0,0.3850824685499252,0.0,0.3765216501900348,0.0,1.0,0.0,0.23167674838208804,0.6686128955813693,0.6961553555382959,-inf,0.4375255419036754,0.027674958442848226,-inf
2766,destroy,14,2.0,12.0,2.0,12.0,2.0,12.0,0.0,14.0,0.1429,0.1429,0.1429,0.0,1.0,1.0,0.0,0.6899762364895843,0.0,0.3850824685499252,0.0,0.3765216501900348,0.0,1.0,0.0,0.23167674838208804,0.6686128955813693,0.6961553555382959,-inf,0.4375255419036754,0.027674958442848226,-inf
2767,meaningful,14,2.0,12.0,2.0,12.0,2.0,12.0,0.0,14.0,0.1429,0.1429,0.1429,0.0,1.0,1.0,0.0,0.6899762364895843,0.0,0.3850824685499252,0.0,0.3765216501900348,0.0,1.0,0.0,0.23167674838208804,0.6686128955813693,0.6961553555382959,-inf,0.4375255419036754,0.027674958442848226,-inf
2768,extensive,81,12.0,69.0,12.0,69.0,12.0,69.0,4.0,77.0,0.1481,0.1481,0.1481,0.0494,1.0,1.0,0.3333,0.5031827837612542,0.0,0.12627703939812218,0.0,0.12291112496193116,0.0,0.0552812386978183,0.0,0.28324247257511936,0.7201786197744006,0.7477210797313273,1.5474877953024935,0.4375255419036754,0.027674958442848226,0.8214916414351515
2769,getting,25,12.0,13.0,11.0,14.0,11.0,14.0,0.0,25.0,0.48,0.44,0.44,0.0,0.9167,1.0,0.0,0.0003698383771943634,0.0,0.00010575257671467565,0.0,9.030614922247002e-05,0.0,1.0,0.0,1.9797052377821525,2.291110502897575,2.318652962854501,-inf,0.3120471205038418,0.027674958442848226,-inf
2770,fortunately,15,2.0,13.0,2.0,13.0,2.0,13.0,0.0,15.0,0.1333,0.1333,0.1333,0.0,1.0,1.0,0.0,0.7063410047312143,0.0,0.6462002344117015,0.0,0.6435391584367269,0.0,1.0,0.0,0.1313476123752447,0.5682837595745259,0.5958262195314526,-inf,0.4375255419036754,0.027674958442848226,-inf
2771,prior,87,20.0,67.0,16.0,71.0,16.0,71.0,0.0,87.0,0.2299,0.1839,0.1839,0.0,0.8,1.0,0.0,0.017949558995546896,0.0,0.017556304069762184,0.0,0.010569328840004784,0.0,0.40772893575356955,0.0,0.9176772980044515,1.0325284588974903,1.0600709188544173,-inf,0.11559744701631311,0.027674958442848226,-inf
2772,rate,886,100.0,786.0,64.0,822.0,63.0,823.0,53.0,833.0,0.1129,0.0722,0.0711,0.0598,0.64,0.9844,0.8281,0.5257755683315144,0.0,0.1118736178595981,0.0,0.1094438119548515,0.0,8.008808357997234e-13,0.0,-0.10828368194072749,-0.3163222786272763,-0.3109290959381053,1.8231222379159209,-0.20633064787104932,0.004991521351558707,2.134475319722296
2773,unreasonable,14,2.0,12.0,2.0,12.0,2.0,12.0,0.0,14.0,0.1429,0.1429,0.1429,0.0,1.0,1.0,0.0,0.6899762364895843,0.0,0.3850824685499252,0.0,0.3765216501900348,0.0,1.0,0.0,0.23167674838208804,0.6686128955813693,0.6961553555382959,-inf,0.4375255419036754,0.027674958442848226,-inf
2774,expectation,14,2.0,12.0,2.0,12.0,2.0,12.0,0.0,14.0,0.1429,0.1429,0.1429,0.0,1.0,1.0,0.0,0.6899762364895843,0.0,0.3850824685499252,0.0,0.3765216501900348,0.0,1.0,0.0,0.23167674838208804,0.6686128955813693,0.6961553555382959,-inf,0.4375255419036754,0.027674958442848226,-inf
2775,pre-curated,14,2.0,12.0,2.0,12.0,2.0,12.0,0.0,14.0,0.1429,0.1429,0.1429,0.0,1.0,1.0,0.0,0.6899762364895843,0.0,0.3850824685499252,0.0,0.3765216501900348,0.0,1.0,0.0,0.23167674838208804,0.6686128955813693,0.6961553555382959,-inf,0.4375255419036754,0.027674958442848226,-inf
2776,subsets,24,2.0,22.0,2.0,22.0,2.0,22.0,0.0,24.0,0.0833,0.0833,0.0833,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,-0.5469407673481809,-0.11000462014889971,-0.08246216019197299,-inf,0.4375255419036754,0.027674958442848226,-inf
2777,priority,14,2.0,12.0,2.0,12.0,2.0,12.0,0.0,14.0,0.1429,0.1429,0.1429,0.0,1.0,1.0,0.0,0.6899762364895843,0.0,0.3850824685499252,0.0,0.3765216501900348,0.0,1.0,0.0,0.23167674838208804,0.6686128955813693,0.6961553555382959,-inf,0.4375255419036754,0.027674958442848226,-inf
2778,synthesisability,14,2.0,12.0,2.0,12.0,2.0,12.0,0.0,14.0,0.1429,0.1429,0.1429,0.0,1.0,1.0,0.0,0.6899762364895843,0.0,0.3850824685499252,0.0,0.3765216501900348,0.0,1.0,0.0,0.23167674838208804,0.6686128955813693,0.6961553555382959,-inf,0.4375255419036754,0.027674958442848226,-inf
2779,novelty,14,2.0,12.0,2.0,12.0,2.0,12.0,0.0,14.0,0.1429,0.1429,0.1429,0.0,1.0,1.0,0.0,0.6899762364895843,0.0,0.3850824685499252,0.0,0.3765216501900348,0.0,1.0,0.0,0.23167674838208804,0.6686128955813693,0.6961553555382959,-inf,0.4375255419036754,0.027674958442848226,-inf
2780,diamondx,5,0.0,5.0,0.0,5.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,-inf,-inf,-inf,-inf,-inf,-inf,-inf
2781,mpro-x0967,9,0.0,9.0,0.0,9.0,0.0,9.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6102712812466811,0.0,1.0,0.0,1.0,0.0,1.0,0.0,-inf,-inf,-inf,-inf,-inf,-inf,-inf
2782,biosolveit,5,0.0,5.0,0.0,5.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,-inf,-inf,-inf,-inf,-inf,-inf,-inf
2783,recore,46,0.0,46.0,0.0,46.0,0.0,46.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008008472309562215,0.0,0.030643225745863756,0.0,0.050059560473650504,0.0,1.0,0.0,-inf,-inf,-inf,-inf,-inf,-inf,-inf
2784,choosing,5,0.0,5.0,0.0,5.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,-inf,-inf,-inf,-inf,-inf,-inf,-inf
